#1.WindSpeed,#1.WindSpeedMax,#1.WindDirection,#1.AirTemperature,#1.AirPressure,#1.AirHumidity,#5.WindSpeed,#5.WindSpeedMax,#5.WindDirection,#5.AirTemperature,#5.AirPressure,#5.AirHumidity,#10.WindSpeed,#10.WindSpeedMax,#10.WindDirection,#10.AirTemperature,#10.AirPressure,#10.AirHumidity,#14.WindSpeed,#14.WindSpeedMax,#14.WindDirection,#14.AirTemperature,#14.AirPressure,#14.AirHumidity,#18.WindSpeed,#18.WindSpeedMax,#18.WindDirection,#18.AirTemperature,#18.AirPressure,#18.AirHumidity
3.578571,3.8,55.14286,25.08572,1014.079,71.58572,0.6071428,0.9571428,261.2857,22.9,1010.628,73.11428,0.5928572,0.9071429,84,22.64286,1011.5,77.46429,1.1,1.464286,235.5,23.18571,1011.364,77.37858,0.7200001,0.9533333,237.0667,23.72667,1011.347,67.18667
5.014285,5.95,45.92857,25.36428,1014,70.37857,1.478571,1.614286,216.7857,23.01429,1010.721,73.25713,0.6214285,0.7357143,96.5,22.66429,1011.5,77.04286,1.185714,1.371428,220,23.33571,1011.414,77.26429,1.533333,1.606667,240.4667,23.66667,1011.367,67.53999
3.978571,4.657143,47.5,25.49286,1014.307,69.95,1.835714,2.564285,202.9286,23.15,1010.864,72.71428,0.6785714,0.8357142,93.5,22.67857,1011.436,77.17142,0.96,1.413333,146,23.27333,1011.553,77.65333,2.14,2.406666,222.5333,23.65334,1011.54,67.88
4.98,5.48,42.8,25.52667,1014.22,69.72666,0.9866667,1.48,118.8,23.2,1010.647,72.76001,0.8666667,1.233333,251.5333,22.37333,1011.347,78.03333,1.221429,1.45,34.71429,23.34999,1011.314,77.74285,1.566667,1.84,73.66666,23.71333,1011.393,68.50667
6.807143,7.342858,44.35714,25.6,1013.914,69.79286,1.528571,2,94.28571,23.13572,1010.536,73.06429,1.164286,1.35,128.2143,22.11429,1011.479,79.61427,1.45,2.028571,55.92857,23.23571,1011.329,78.89286,3.8,3.986667,65.26667,23.98667,1011.207,70.25333
7.392857,8.064285,57.35714,25.57143,1014.093,69.85714,0.9857144,1.571429,169.2143,23.36428,1010.786,72.97142,0.9714285,1.392857,119.3571,22.37143,1011.593,79.06429,2.08,2.24,213.8667,23.34667,1011.647,78.57333,3.6,4.186666,39.93333,24.68,1011.367,70.12
6.193333,6.913332,60.86666,25.44,1014.42,70.38667,1.293333,1.9,254.7333,23.36666,1010.933,72.85334,0.8866666,1.093333,179.1333,22.58667,1011.7,78.26,2.628571,3.135714,222.7143,23.27143,1011.707,78.13572,3.5,4.026667,37.6,25.04667,1011.58,68.72
5.157143,5.892858,50.42857,25.33571,1014.528,71.49285,1.178571,1.857143,274.6429,23.3,1011.05,73.15,2.235714,2.4,222.3571,22.30714,1011.7,78.15,3.271429,3.778572,202.3571,22.97143,1011.786,79.35714,3.693333,3.84,101.2667,25.17334,1011.7,68.00668
5.735713,6.235713,40.57143,25.35714,1014.614,71.36429,1.628571,2.357143,311.6429,23.23572,1011.079,73.66429,4.014285,4.392857,225.2143,21.75714,1011.7,79.68572,2.328571,3.392857,216.3571,23.08572,1011.8,79.13572,2.88,3.626667,174.4,25.2,1011.78,67.69334
5.721428,6.964285,39.57143,25.40714,1014.586,71.10714,2.185714,2.835715,327,23.16429,1010.943,74.31429,3.042857,3.692857,207.9286,21.54286,1011.693,80.76428,1.206667,1.44,279.1333,23.22666,1011.74,79.32666,2.16,2.313333,109.2,24.96666,1011.647,66.87334
