timestamp,wind_speed
2023-09-26 10:00:00,6.821427
2023-09-26 10:10:00,6.303448
2023-09-26 10:20:00,6.035714
2023-09-26 10:30:00,5.613793
2023-09-26 10:40:00,7.3
2023-09-26 10:50:00,6.628572
2023-09-26 11:00:00,7.196551
2023-09-26 11:10:00,6.657142
2023-09-26 11:20:00,6.02069
2023-09-26 11:30:00,7.017858
2023-09-26 11:40:00,6.437932
2023-09-26 11:50:00,7.546429
2023-09-26 12:00:00,8.393104
2023-09-26 12:10:00,7.648275
2023-09-26 12:20:00,7.557143
2023-09-26 12:30:00,7.46207
2023-09-26 12:40:00,6.724999
2023-09-26 12:50:00,7.203449
